id,atlas_id,name,acronym,st_level,ontology_id,hemisphere_id,weight,parent_structure_id,depth,graph_id,graph_order,structure_id_path,color_hex_triplet,neuro_name_structure_id,neuro_name_structure_id_path,failed,sphinx_id,structure_name_facet,failed_facet,safe_name
112,862,Granular lamina of the cochlear nuclei,CNlam,,1,3,8690,607,7,1,939,/997/8/343/1065/354/386/607/112/,FFA5D2,,,f,940,3067613847,734881840,Granular lamina of the cochlear nuclei
560,918,"Cochlear nucleus subpedunclular granular region",CNspg,,1,3,8690,607,7,1,940,/997/8/343/1065/354/386/607/560/,FFA5D2,,,f,941,3306778024,734881840,Cochlear nucleus subpedunclular granular region
96,860,Dorsal cochlear nucleus,DCO,,1,3,8690,607,7,1,941,/997/8/343/1065/354/386/607/96/,FFA5D2,,,f,942,1628596813,734881840,Dorsal cochlear nucleus
101,861,Ventral cochlear nucleus,VCO,,1,3,8690,607,7,1,942,/997/8/343/1065/354/386/607/101/,FFA5D2,,,f,943,1142812669,734881840,Ventral cochlear nucleus
720,89,Dorsal column nuclei,DCN,,1,3,8690,386,6,1,943,/997/8/343/1065/354/386/720/,FFA5D2,,,f,944,3104895435,734881840,Dorsal column nuclei
711,88,Cuneate nucleus,CU,,1,3,8690,720,7,1,944,/997/8/343/1065/354/386/720/711/,FFA5D2,,,f,945,1566278280,734881840,Cuneate nucleus
1039,129,Gracile nucleus,GR,,1,3,8690,720,7,1,945,/997/8/343/1065/354/386/720/1039/,FFA5D2,,,f,946,4095548839,734881840,Gracile nucleus
903,112,External cuneate nucleus,ECU,,1,3,8690,386,6,1,946,/997/8/343/1065/354/386/903/,FFA5D2,,,f,947,868005914,734881840,External cuneate nucleus
642,221,Nucleus of the trapezoid body,NTB,,1,3,8690,386,6,1,947,/997/8/343/1065/354/386/642/,FFA5D2,,,f,948,3384679656,734881840,Nucleus of the trapezoid body
651,222,Nucleus of the solitary tract,NTS,,1,3,8690,386,6,1,948,/997/8/343/1065/354/386/651/,FFA5D2,,,f,949,1090041084,734881840,Nucleus of the solitary tract
659,223,"Nucleus of the solitary tract central part",NTSce,,1,3,8690,651,7,1,949,/997/8/343/1065/354/386/651/659/,FFA5D2,,,f,950,4015698646,734881840,Nucleus of the solitary tract central part
666,224,"Nucleus of the solitary tract commissural part",NTSco,,1,3,8690,651,7,1,950,/997/8/343/1065/354/386/651/666/,FFA5D2,,,f,951,133031180,734881840,Nucleus of the solitary tract commissural part
674,225,"Nucleus of the solitary tract gelatinous part",NTSge,,1,3,8690,651,7,1,951,/997/8/343/1065/354/386/651/674/,FFA5D2,,,f,952,2723763350,734881840,Nucleus of the solitary tract gelatinous part
682,226,"Nucleus of the solitary tract lateral part",NTSl,,1,3,8690,651,7,1,952,/997/8/343/1065/354/386/651/682/,FFA5D2,,,f,953,2787121462,734881840,Nucleus of the solitary tract lateral part
691,227,"Nucleus of the solitary tract medial part",NTSm,,1,3,8690,651,7,1,953,/997/8/343/1065/354/386/651/691/,FFA5D2,,,f,954,2313161716,734881840,Nucleus of the solitary tract medial part
429,336,"Spinal nucleus of the trigeminal caudal part",SPVC,,1,3,8690,386,6,1,954,/997/8/343/1065/354/386/429/,FFA5D2,,,f,955,3872657876,734881840,Spinal nucleus of the trigeminal caudal part
437,337,"Spinal nucleus of the trigeminal interpolar part",SPVI,,1,3,8690,386,6,1,955,/997/8/343/1065/354/386/437/,FFA5D2,,,f,956,3412250118,734881840,Spinal nucleus of the trigeminal interpolar part
445,338,"Spinal nucleus of the trigeminal oral part",SPVO,,1,3,8690,386,6,1,956,/997/8/343/1065/354/386/445/,FFA5D2,,,f,957,2940691791,734881840,Spinal nucleus of the trigeminal oral part
77,858,"Spinal nucleus of the trigeminal oral part caudal dorsomedial part",SPVOcdm,,1,3,8690,445,7,1,957,/997/8/343/1065/354/386/445/77/,FFA5D2,,,f,958,4278948626,734881840,Spinal nucleus of the trigeminal oral part caudal dorsomedial part
53,855,"Spinal nucleus of the trigeminal oral part middle dorsomedial part dorsal zone",SPVOmdmd,,1,3,8690,445,7,1,958,/997/8/343/1065/354/386/445/53/,FFA5D2,,,f,959,217466567,734881840,Spinal nucleus of the trigeminal oral part middle dorsomedial part dorsal zone
61,856,"Spinal nucleus of the trigeminal oral part middle dorsomedial part ventral zone",SPVOmdmv,,1,3,8690,445,7,1,959,/997/8/343/1065/354/386/445/61/,FFA5D2,,,f,960,2911019619,734881840,Spinal nucleus of the trigeminal oral part middle dorsomedial part ventral zone
45,854,"Spinal nucleus of the trigeminal oral part rostral dorsomedial part",SPVOrdm,,1,3,8690,445,7,1,960,/997/8/343/1065/354/386/445/45/,FFA5D2,,,f,961,3878567998,734881840,Spinal nucleus of the trigeminal oral part rostral dorsomedial part
69,857,"Spinal nucleus of the trigeminal oral part ventrolateral part",SPVOvl,,1,3,8690,445,7,1,961,/997/8/343/1065/354/386/445/69/,FFA5D2,,,f,962,4273257522,734881840,Spinal nucleus of the trigeminal oral part ventrolateral part
589508451,,Paratrigeminal nucleus,Pa5,,1,3,8690,386,6,1,962,/997/8/343/1065/354/386/589508451/,FFA5D2,,,f,963,2968278306,734881840,Paratrigeminal nucleus
789,381,Nucleus z,z,,1,3,8690,386,6,1,963,/997/8/343/1065/354/386/789/,FFA5D2,,,f,964,2941323404,734881840,Nucleus z
370,187,"Medulla motor related",MY-mot,,1,3,8690,354,5,1,964,/997/8/343/1065/354/370/,FFB3D9,,,f,965,1608897191,734881840,Medulla motor related
653,364,Abducens nucleus,VI,,1,3,8690,370,6,1,965,/997/8/343/1065/354/370/653/,FFB3D9,,,f,966,3487199484,734881840,Abducens nucleus
568,919,Accessory abducens nucleus,ACVI,,1,3,8690,370,6,1,966,/997/8/343/1065/354/370/568/,FFB3D9,,,f,967,1529583787,734881840,Accessory abducens nucleus
661,365,Facial motor nucleus,VII,,1,3,8690,370,6,1,967,/997/8/343/1065/354/370/661/,FFB3D9,,,f,968,3767076544,734881840,Facial motor nucleus
576,920,Accessory facial motor nucleus,ACVII,,1,3,8690,370,6,1,968,/997/8/343/1065/354/370/576/,FFB3D9,,,f,969,3949410146,734881840,Accessory facial motor nucleus
640,928,Efferent vestibular nucleus,EV,,1,3,8690,370,6,1,969,/997/8/343/1065/354/370/640/,FFB3D9,,,f,970,358747077,734881840,Efferent vestibular nucleus
135,16,Nucleus ambiguus,AMB,,1,3,8690,370,6,1,970,/997/8/343/1065/354/370/135/,FFB3D9,,,f,971,1540571580,734881840,Nucleus ambiguus
939,824,"Nucleus ambiguus dorsal division",AMBd,,1,3,8690,135,7,1,971,/997/8/343/1065/354/370/135/939/,FFB3D9,,,f,972,2183877720,734881840,Nucleus ambiguus dorsal division
143,17,"Nucleus ambiguus ventral division",AMBv,,1,3,8690,135,7,1,972,/997/8/343/1065/354/370/135/143/,FFB3D9,,,f,973,1830643471,734881840,Nucleus ambiguus ventral division
839,104,Dorsal motor nucleus of the vagus nerve,DMX,,1,3,8690,370,6,1,973,/997/8/343/1065/354/370/839/,FFB3D9,,,f,974,1434245940,734881840,Dorsal motor nucleus of the vagus nerve
887,110,Efferent cochlear group,ECO,,1,3,8690,370,6,1,974,/997/8/343/1065/354/370/887/,FFB3D9,,,f,975,2312383346,734881840,Efferent cochlear group
1048,130,Gigantocellular reticular nucleus,GRN,,1,3,8690,370,6,1,975,/997/8/343/1065/354/370/1048/,FFB3D9,,,f,976,3365807362,734881840,Gigantocellular reticular nucleus
372,470,Infracerebellar nucleus,ICB,,1,3,8690,370,6,1,976,/997/8/343/1065/354/370/372/,FFB3D9,,,f,977,7302009,734881840,Infracerebellar nucleus
83,151,Inferior olivary complex,IO,,1,3,8690,370,6,1,977,/997/8/343/1065/354/370/83/,FFB3D9,,,f,978,2657411510,734881840,Inferior olivary complex
136,865,Intermediate reticular nucleus,IRN,,1,3,8690,370,6,1,978,/997/8/343/1065/354/370/136/,FFB3D9,,,f,979,484077622,734881840,Intermediate reticular nucleus
106,154,Inferior salivatory nucleus,ISN,,1,3,8690,370,6,1,979,/997/8/343/1065/354/370/106/,FFB3D9,,,f,980,2611456062,734881840,Inferior salivatory nucleus
203,166,Linear nucleus of the medulla,LIN,,1,3,8690,370,6,1,980,/997/8/343/1065/354/370/203/,FFB3D9,,,f,981,311698439,734881840,Linear nucleus of the medulla
235,170,Lateral reticular nucleus,LRN,,1,3,8690,370,6,1,981,/997/8/343/1065/354/370/235/,FFB3D9,,,f,982,1748300472,734881840,Lateral reticular nucleus
955,826,"Lateral reticular nucleus magnocellular part",LRNm,,1,3,8690,235,7,1,982,/997/8/343/1065/354/370/235/955/,FFB3D9,,,f,983,68562325,734881840,Lateral reticular nucleus magnocellular part
963,827,"Lateral reticular nucleus parvicellular part",LRNp,,1,3,8690,235,7,1,983,/997/8/343/1065/354/370/235/963/,FFB3D9,,,f,984,910771600,734881840,Lateral reticular nucleus parvicellular part
307,179,Magnocellular reticular nucleus,MARN,,1,3,8690,370,6,1,984,/997/8/343/1065/354/370/307/,FFB3D9,,,f,985,1658667243,734881840,Magnocellular reticular nucleus
395,190,Medullary reticular nucleus,MDRN,,1,3,8690,370,6,1,985,/997/8/343/1065/354/370/395/,FFB3D9,,,f,986,90062647,734881840,Medullary reticular nucleus
1098,844,"Medullary reticular nucleus dorsal part",MDRNd,,1,3,8690,395,7,1,986,/997/8/343/1065/354/370/395/1098/,FFB3D9,,,f,987,2459648443,734881840,Medullary reticular nucleus dorsal part
1107,845,"Medullary reticular nucleus ventral part",MDRNv,,1,3,8690,395,7,1,987,/997/8/343/1065/354/370/395/1107/,FFB3D9,,,f,988,4055979044,734881840,Medullary reticular nucleus ventral part
852,247,Parvicellular reticular nucleus,PARN,,1,3,8690,370,6,1,988,/997/8/343/1065/354/370/852/,FFB3D9,,,f,989,3605828329,734881840,Parvicellular reticular nucleus
859,248,Parasolitary nucleus,PAS,,1,3,8690,370,6,1,989,/997/8/343/1065/354/370/859/,FFB3D9,,,f,990,2326551911,734881840,Parasolitary nucleus
938,258,Paragigantocellular reticular nucleus,PGRN,,1,3,8690,370,6,1,990,/997/8/343/1065/354/370/938/,FFB3D9,,,f,991,4192283845,734881840,Paragigantocellular reticular nucleus
970,828,"Paragigantocellular reticular nucleus dorsal part",PGRNd,,1,3,8690,938,7,1,991,/997/8/343/1065/354/370/938/970/,FFB3D9,,,f,992,33977280,734881840,Paragigantocellular reticular nucleus dorsal part
978,829,"Paragigantocellular reticular nucleus lateral part",PGRNl,,1,3,8690,938,7,1,992,/997/8/343/1065/354/370/938/978/,FFB3D9,,,f,993,3947319470,734881840,Paragigantocellular reticular nucleus lateral part
154,443,Perihypoglossal nuclei,PHY,,1,3,8690,370,6,1,993,/997/8/343/1065/354/370/154/,FFB3D9,,,f,994,2963771227,734881840,Perihypoglossal nuclei
161,444,Nucleus intercalatus,NIS,,1,3,8690,154,7,1,994,/997/8/343/1065/354/370/154/161/,FFB3D9,,,f,995,66776727,734881840,Nucleus intercalatus
177,446,Nucleus of Roller,NR,,1,3,8690,154,7,1,995,/997/8/343/1065/354/370/154/177/,FFB3D9,,,f,996,2483747197,734881840,Nucleus of Roller
169,445,Nucleus prepositus,PRP,,1,3,8690,154,7,1,996,/997/8/343/1065/354/370/154/169/,FFB3D9,,,f,997,2889042614,734881840,Nucleus prepositus
995,265,Paramedian reticular nucleus,PMR,,1,3,8690,370,6,1,997,/997/8/343/1065/354/370/995/,FFB3D9,,,f,998,1727467162,734881840,Paramedian reticular nucleus
1069,274,Parapyramidal nucleus,PPY,,1,3,8690,370,6,1,998,/997/8/343/1065/354/370/1069/,FFB3D9,,,f,999,4065444564,734881840,Parapyramidal nucleus
185,447,"Parapyramidal nucleus deep part",PPYd,,1,3,8690,1069,7,1,999,/997/8/343/1065/354/370/1069/185/,FFB3D9,,,f,1000,3839043545,734881840,Parapyramidal nucleus deep part
193,448,"Parapyramidal nucleus superficial part",PPYs,,1,3,8690,1069,7,1,1000,/997/8/343/1065/354/370/1069/193/,FFB3D9,,,f,1001,419402085,734881840,Parapyramidal nucleus superficial part
701,370,Vestibular nuclei,VNC,,1,3,8690,370,6,1,1001,/997/8/343/1065/354/370/701/,FFB3D9,,,f,1002,2805025276,734881840,Vestibular nuclei
209,450,Lateral vestibular nucleus,LAV,,1,3,8690,701,7,1,1002,/997/8/343/1065/354/370/701/209/,FFB3D9,,,f,1003,2027918559,734881840,Lateral vestibular nucleus
202,449,Medial vestibular nucleus,MV,,1,3,8690,701,7,1,1003,/997/8/343/1065/354/370/701/202/,FFB3D9,,,f,1004,2935119484,734881840,Medial vestibular nucleus
225,452,Spinal vestibular nucleus,SPIV,,1,3,8690,701,7,1,1004,/997/8/343/1065/354/370/701/225/,FFB3D9,,,f,1005,3627168871,734881840,Spinal vestibular nucleus
217,451,Superior vestibular nucleus,SUV,,1,3,8690,701,7,1,1005,/997/8/343/1065/354/370/701/217/,FFB3D9,,,f,1006,1654500180,734881840,Superior vestibular nucleus
765,378,Nucleus x,x,,1,3,8690,370,6,1,1006,/997/8/343/1065/354/370/765/,FFB3D9,,,f,1007,1096772000,734881840,Nucleus x
773,379,Hypoglossal nucleus,XII,,1,3,8690,370,6,1,1007,/997/8/343/1065/354/370/773/,FFB3D9,,,f,1008,2567805299,734881840,Hypoglossal nucleus
781,380,Nucleus y,y,,1,3,8690,370,6,1,1008,/997/8/343/1065/354/370/781/,FFB3D9,,,f,1009,911759670,734881840,Nucleus y
76,150,Interstitial nucleus of the vestibular nerve,INV,,1,3,8690,370,6,1,1009,/997/8/343/1065/354/370/76/,FFB3D9,,,f,1010,1070920716,734881840,Interstitial nucleus of the vestibular nerve
379,188,"Medulla behavioral state related",MY-sat,,1,3,8690,354,5,1,1010,/997/8/343/1065/354/379/,FFC6E2,,,f,1011,492266850,734881840,Medulla behavioral state related
206,308,Nucleus raphe magnus,RM,,1,3,8690,379,6,1,1011,/997/8/343/1065/354/379/206/,FFC6E2,,,f,1012,2906210024,734881840,Nucleus raphe magnus
230,311,Nucleus raphe pallidus,RPA,,1,3,8690,379,6,1,1012,/997/8/343/1065/354/379/230/,FFC6E2,,,f,1013,2034543671,734881840,Nucleus raphe pallidus
222,310,Nucleus raphe obscurus,RO,,1,3,8690,379,6,1,1013,/997/8/343/1065/354/379/222/,FFC6E2,,,f,1014,2676196695,734881840,Nucleus raphe obscurus
512,63,Cerebellum,CB,,1,3,8690,8,2,1,1014,/997/8/512/,F0F080,,,f,1015,4069546324,734881840,Cerebellum
528,65,Cerebellar cortex,CBX,,1,3,8690,512,3,1,1015,/997/8/512/528/,F0F080,,,f,1016,1183639712,734881840,Cerebellar cortex
1144,1142,"Cerebellar cortex molecular layer",CBXmo,,1,3,8690,528,4,1,1016,/997/8/512/528/1144/,FFFC91,,,f,1017,2797331721,734881840,Cerebellar cortex molecular layer
1145,1143,"Cerebellar cortex Purkinje layer",CBXpu,,1,3,8690,528,4,1,1017,/997/8/512/528/1145/,FFFC91,,,f,1018,2145022156,734881840,Cerebellar cortex Purkinje layer
1143,1141,"Cerebellar cortex granular layer",CBXgr,,1,3,8690,528,4,1,1018,/997/8/512/528/1143/,ECE754,,,f,1019,706018392,734881840,Cerebellar cortex granular layer
645,363,Vermal regions,VERM,,1,3,8690,528,4,1,1019,/997/8/512/528/645/,FFFC91,,,f,1020,210800080,734881840,Vermal regions
912,396,Lingula (I),LING,,1,3,8690,645,5,1,1020,/997/8/512/528/645/912/,FFFC91,,,f,1021,1157192956,734881840,Lingula (I)
10707,,"Lingula (I) molecular layer",LINGmo,,1,3,8690,912,6,1,1021,/997/8/512/528/645/912/10707/,FFFC91,,,f,1022,3473711823,734881840,Lingula (I) molecular layer
10706,,"Lingula (I) Purkinje layer",LINGpu,,1,3,8690,912,6,1,1022,/997/8/512/528/645/912/10706/,FFFC91,,,f,1023,3462350943,734881840,Lingula (I) Purkinje layer
10705,,"Lingula (I) granular layer",LINGgr,,1,3,8690,912,6,1,1023,/997/8/512/528/645/912/10705/,ECE754,,,f,1024,2610021579,734881840,Lingula (I) granular layer
920,397,Central lobule,CENT,,1,3,8690,645,5,1,1024,/997/8/512/528/645/920/,FFFC91,,,f,1025,3534428959,734881840,Central lobule
976,404,Lobule II,CENT2,,1,3,8690,920,6,1,1025,/997/8/512/528/645/920/976/,FFFC91,,,f,1026,3597550065,734881840,Lobule II
10710,,"Lobule II molecular layer",CENT2mo,,1,3,8690,976,7,1,1026,/997/8/512/528/645/920/976/10710/,FFFC91,,,f,1027,2316780061,734881840,Lobule II molecular layer
10709,,"Lobule II Purkinje layer",CENT2pu,,1,3,8690,976,7,1,1027,/997/8/512/528/645/920/976/10709/,FFFC91,,,f,1028,182710130,734881840,Lobule II Purkinje layer
10708,,"Lobule II granular layer",CENT2gr,,1,3,8690,976,7,1,1028,/997/8/512/528/645/920/976/10708/,ECE754,,,f,1029,1596810214,734881840,Lobule II granular layer
984,405,Lobule III,CENT3,,1,3,8690,920,6,1,1029,/997/8/512/528/645/920/984/,FFFC91,,,f,1030,393132658,734881840,Lobule III
10713,,"Lobule III molecular layer",CENT3mo,,1,3,8690,984,7,1,1030,/997/8/512/528/645/920/984/10713/,FFFC91,,,f,1031,2843540171,734881840,Lobule III molecular layer
10712,,"Lobule III Purkinje layer",CENT3pu,,1,3,8690,984,7,1,1031,/997/8/512/528/645/920/984/10712/,FFFC91,,,f,1032,3090974341,734881840,Lobule III Purkinje layer
10711,,"Lobule III granular layer",CENT3gr,,1,3,8690,984,7,1,1032,/997/8/512/528/645/920/984/10711/,ECE754,,,f,1033,3992062481,734881840,Lobule III granular layer
928,398,Culmen,CUL,,1,3,8690,645,5,1,1033,/997/8/512/528/645/928/,FFFC91,,,f,1034,2319676843,734881840,Culmen
992,406,Lobule IV,CUL4,,1,3,8690,928,6,1,1034,/997/8/512/528/645/928/992/,FFFC91,,,f,1035,1533430788,734881840,Lobule IV
10716,,"Lobule IV molecular layer",CUL4mo,,1,3,8690,992,7,1,1035,/997/8/512/528/645/928/992/10716/,FFFC91,,,f,1036,1539631285,734881840,Lobule IV molecular layer
10715,,"Lobule IV Purkinje layer",CUL4pu,,1,3,8690,992,7,1,1036,/997/8/512/528/645/928/992/10715/,FFFC91,,,f,1037,1647228630,734881840,Lobule IV Purkinje layer
10714,,"Lobule IV granular layer",CUL4gr,,1,3,8690,992,7,1,1037,/997/8/512/528/645/928/992/10714/,ECE754,,,f,1038,937441858,734881840,Lobule IV granular layer
1001,407,Lobule V,CUL5,,1,3,8690,928,6,1,1038,/997/8/512/528/645/928/1001/,FFFC91,,,f,1039,981492794,734881840,Lobule V
10719,,"Lobule V molecular layer",CUL5mo,,1,3,8690,1001,7,1,1039,/997/8/512/528/645/928/1001/10719/,FFFC91,,,f,1040,3910893890,734881840,Lobule V molecular layer
10718,,"Lobule V Purkinje layer",CUL5pu,,1,3,8690,1001,7,1,1040,/997/8/512/528/645/928/1001/10718/,FFFC91,,,f,1041,5007727,734881840,Lobule V Purkinje layer
10717,,"Lobule V granular layer",CUL5gr,,1,3,8690,1001,7,1,1041,/997/8/512/528/645/928/1001/10717/,ECE754,,,f,1042,1434641915,734881840,Lobule V granular layer
1091,843,Lobules IV-V,"CUL4 5",,1,3,8690,928,6,1,1042,/997/8/512/528/645/928/1091/,FFFC91,,,f,1043,3691274609,734881840,Lobules IV-V
10722,,"Lobules IV-V molecular layer","CUL4 5mo",,1,3,8690,1091,7,1,1043,/997/8/512/528/645/928/1091/10722/,FFFC91,,,f,1044,983212771,734881840,Lobules IV-V molecular layer
10721,,"Lobules IV-V Purkinje layer","CUL4 5pu",,1,3,8690,1091,7,1,1044,/997/8/512/528/645/928/1091/10721/,FFFC91,,,f,1045,1469788936,734881840,Lobules IV-V Purkinje layer
10720,,"Lobules IV-V granular layer","CUL4 5gr",,1,3,8690,1091,7,1,1045,/997/8/512/528/645/928/1091/10720/,ECE754,,,f,1046,39174044,734881840,Lobules IV-V granular layer
936,399,Declive (VI),DEC,,1,3,8690,645,5,1,1046,/997/8/512/528/645/936/,FFFC91,,,f,1047,1592716230,734881840,Declive (VI)
10725,,"Declive (VI) molecular layer",DECmo,,1,3,8690,936,6,1,1047,/997/8/512/528/645/936/10725/,FFFC91,,,f,1048,1587631392,734881840,Declive (VI) molecular layer
10724,,"Declive (VI) Purkinje layer",DECpu,,1,3,8690,936,6,1,1048,/997/8/512/528/645/936/10724/,FFFC91,,,f,1049,130297873,734881840,Declive (VI) Purkinje layer
10723,,"Declive (VI) granular layer",DECgr,,1,3,8690,936,6,1,1049,/997/8/512/528/645/936/10723/,ECE754,,,f,1050,1376435333,734881840,Declive (VI) granular layer
944,400,Folium-tuber vermis (VII),FOTU,,1,3,8690,645,5,1,1050,/997/8/512/528/645/944/,FFFC91,,,f,1051,1120315048,734881840,Folium-tuber vermis (VII)
10728,,"Folium-tuber vermis (VII) molecular layer",FOTUmo,,1,3,8690,944,6,1,1051,/997/8/512/528/645/944/10728/,FFFC91,,,f,1052,2702663346,734881840,Folium-tuber vermis (VII) molecular layer
10727,,"Folium-tuber vermis (VII) Purkinje layer",FOTUpu,,1,3,8690,944,6,1,1052,/997/8/512/528/645/944/10727/,FFFC91,,,f,1053,3198538440,734881840,Folium-tuber vermis (VII) Purkinje layer
10726,,"Folium-tuber vermis (VII) granular layer",FOTUgr,,1,3,8690,944,6,1,1053,/997/8/512/528/645/944/10726/,ECE754,,,f,1054,3949682268,734881840,Folium-tuber vermis (VII) granular layer
951,401,Pyramus (VIII),PYR,,1,3,8690,645,5,1,1054,/997/8/512/528/645/951/,FFFC91,,,f,1055,1195853048,734881840,Pyramus (VIII)
10731,,"Pyramus (VIII) molecular layer",PYRmo,,1,3,8690,951,6,1,1055,/997/8/512/528/645/951/10731/,FFFC91,,,f,1056,3458346904,734881840,Pyramus (VIII) molecular layer
10730,,"Pyramus (VIII) Purkinje layer",PYRpu,,1,3,8690,951,6,1,1056,/997/8/512/528/645/951/10730/,FFFC91,,,f,1057,1000544542,734881840,Pyramus (VIII) Purkinje layer
10729,,"Pyramus (VIII) granular layer",PYRgr,,1,3,8690,951,6,1,1057,/997/8/512/528/645/951/10729/,ECE754,,,f,1058,1852675466,734881840,Pyramus (VIII) granular layer
957,402,Uvula (IX),UVU,,1,3,8690,645,5,1,1058,/997/8/512/528/645/957/,FFFC91,,,f,1059,3218909973,734881840,Uvula (IX)
10734,,"Uvula (IX) molecular layer",UVUmo,,1,3,8690,957,6,1,1059,/997/8/512/528/645/957/10734/,FFFC91,,,f,1060,276896234,734881840,Uvula (IX) molecular layer
10733,,"Uvula (IX) Purkinje layer",UVUpu,,1,3,8690,957,6,1,1060,/997/8/512/528/645/957/10733/,FFFC91,,,f,1061,587968243,734881840,Uvula (IX) Purkinje layer
10732,,"Uvula (IX) granular layer",UVUgr,,1,3,8690,957,6,1,1061,/997/8/512/528/645/957/10732/,ECE754,,,f,1062,1992630887,734881840,Uvula (IX) granular layer
968,403,Nodulus (X),NOD,,1,3,8690,645,5,1,1062,/997/8/512/528/645/968/,FFFC91,,,f,1063,626869262,734881840,Nodulus (X)
10737,,"Nodulus (X) molecular layer",NODmo,,1,3,8690,968,6,1,1063,/997/8/512/528/645/968/10737/,FFFC91,,,f,1064,3288502643,734881840,Nodulus (X) molecular layer
10736,,"Nodulus (X) Purkinje layer",NODpu,,1,3,8690,968,6,1,1064,/997/8/512/528/645/968/10736/,FFFC91,,,f,1065,464770448,734881840,Nodulus (X) Purkinje layer
10735,,"Nodulus (X) granular layer",NODgr,,1,3,8690,968,6,1,1065,/997/8/512/528/645/968/10735/,ECE754,,,f,1066,1316837636,734881840,Nodulus (X) granular layer
1073,133,Hemispheric regions,HEM,,1,3,8690,528,4,1,1066,/997/8/512/528/1073/,FFFC91,,,f,1067,697387705,734881840,Hemispheric regions
1007,408,Simple lobule,SIM,,1,3,8690,1073,5,1,1067,/997/8/512/528/1073/1007/,FFFC91,,,f,1068,3723950850,734881840,Simple lobule
10674,,"Simple lobule molecular layer",SIMmo,,1,3,8690,1007,6,1,1068,/997/8/512/528/1073/1007/10674/,FFFC91,,,f,1069,4097504869,734881840,Simple lobule molecular layer
10673,,"Simple lobule Purkinje layer",SIMpu,,1,3,8690,1007,6,1,1069,/997/8/512/528/1073/1007/10673/,FFFC91,,,f,1070,2519411327,734881840,Simple lobule Purkinje layer
10672,,"Simple lobule granular layer",SIMgr,,1,3,8690,1007,6,1,1070,/997/8/512/528/1073/1007/10672/,ECE754,,,f,1071,3286607595,734881840,Simple lobule granular layer
1017,409,Ansiform lobule,AN,,1,3,8690,1073,5,1,1071,/997/8/512/528/1073/1017/,FFFC91,,,f,1072,3221901529,734881840,Ansiform lobule
1056,414,Crus 1,ANcr1,,1,3,8690,1017,6,1,1072,/997/8/512/528/1073/1017/1056/,FFFC91,,,f,1073,1964034289,734881840,Crus 1
10677,,"Crus 1 molecular layer",ANcr1mo,,1,3,8690,1056,7,1,1073,/997/8/512/528/1073/1017/1056/10677/,FFFC91,,,f,1074,1036534048,734881840,Crus 1 molecular layer
10676,,"Crus 1 Purkinje layer",ANcr1pu,,1,3,8690,1056,7,1,1074,/997/8/512/528/1073/1017/1056/10676/,FFFC91,,,f,1075,1757210892,734881840,Crus 1 Purkinje layer
10675,,"Crus 1 granular layer",ANcr1gr,,1,3,8690,1056,7,1,1075,/997/8/512/528/1073/1017/1056/10675/,ECE754,,,f,1076,1030907288,734881840,Crus 1 granular layer
1064,415,Crus 2,ANcr2,,1,3,8690,1017,6,1,1076,/997/8/512/528/1073/1017/1064/,FFFC91,,,f,1077,3961100619,734881840,Crus 2
10680,,"Crus 2 molecular layer",ANcr2mo,,1,3,8690,1064,7,1,1077,/997/8/512/528/1073/1017/1064/10680/,FFFC91,,,f,1078,1850874532,734881840,Crus 2 molecular layer
10679,,"Crus 2 Purkinje layer",ANcr2pu,,1,3,8690,1064,7,1,1078,/997/8/512/528/1073/1017/1064/10679/,FFFC91,,,f,1079,1098145278,734881840,Crus 2 Purkinje layer
10678,,"Crus 2 granular layer",ANcr2gr,,1,3,8690,1064,7,1,1079,/997/8/512/528/1073/1017/1064/10678/,ECE754,,,f,1080,347787626,734881840,Crus 2 granular layer
1025,410,Paramedian lobule,PRM,,1,3,8690,1073,5,1,1080,/997/8/512/528/1073/1025/,FFFC91,,,f,1081,2367515256,734881840,Paramedian lobule
10683,,"Paramedian lobule molecular layer",PRMmo,,1,3,8690,1025,6,1,1081,/997/8/512/528/1073/1025/10683/,FFFC91,,,f,1082,636299035,734881840,Paramedian lobule molecular layer
10682,,"Paramedian lobule Purkinje layer",PRMpu,,1,3,8690,1025,6,1,1082,/997/8/512/528/1073/1025/10682/,FFFC91,,,f,1083,4204635611,734881840,Paramedian lobule Purkinje layer
10681,,"Paramedian lobule granular layer",PRMgr,,1,3,8690,1025,6,1,1083,/997/8/512/528/1073/1025/10681/,ECE754,,,f,1084,2941462863,734881840,Paramedian lobule granular layer
1033,411,Copula pyramidis,COPY,,1,3,8690,1073,5,1,1084,/997/8/512/528/1073/1033/,FFFC91,,,f,1085,2916242466,734881840,Copula pyramidis
10686,,"Copula pyramidis molecular layer",COPYmo,,1,3,8690,1033,6,1,1085,/997/8/512/528/1073/1033/10686/,FFFC91,,,f,1086,536021991,734881840,Copula pyramidis molecular layer
10685,,"Copula pyramidis Purkinje layer",COPYpu,,1,3,8690,1033,6,1,1086,/997/8/512/528/1073/1033/10685/,FFFC91,,,f,1087,1373673402,734881840,Copula pyramidis Purkinje layer
10684,,"Copula pyramidis granular layer",COPYgr,,1,3,8690,1033,6,1,1087,/997/8/512/528/1073/1033/10684/,ECE754,,,f,1088,70130478,734881840,Copula pyramidis granular layer
