,acronym,atlas_id,color_hex_triplet,depth,failed,failed_facet,graph_id,graph_order,hemisphere_id,id,neuro_name_structure_id,neuro_name_structure_id_path,ontology_id,parent_structure_id,safe_name,sphinx_id,st_level,structure_id_path,structure_name_facet,weight
943,MY-mot,187,FFB3D9,5,FALSE,734881840,1,943,3,370,,,1,354,Medulla motor related,944,,/997/8/343/1065/354/370/,1608897191,8690
944,VI,364,FFB3D9,6,FALSE,734881840,1,944,3,653,,,1,370,Abducens nucleus,945,,/997/8/343/1065/354/370/653/,3487199484,8690
945,ACVI,919,FFB3D9,6,FALSE,734881840,1,945,3,568,,,1,370,Accessory abducens nucleus,946,,/997/8/343/1065/354/370/568/,1529583787,8690
946,VII,365,FFB3D9,6,FALSE,734881840,1,946,3,661,,,1,370,Facial motor nucleus,947,,/997/8/343/1065/354/370/661/,3767076544,8690
947,ACVII,920,FFB3D9,6,FALSE,734881840,1,947,3,576,,,1,370,Accessory facial motor nucleus,948,,/997/8/343/1065/354/370/576/,3949410146,8690
948,EV,928,FFB3D9,6,FALSE,734881840,1,948,3,640,,,1,370,Efferent vestibular nucleus,949,,/997/8/343/1065/354/370/640/,358747077,8690
949,AMB,16,FFB3D9,6,FALSE,734881840,1,949,3,135,,,1,370,Nucleus ambiguus,950,,/997/8/343/1065/354/370/135/,1540571580,8690
950,AMBd,824,FFB3D9,7,FALSE,734881840,1,950,3,939,,,1,135,Nucleus ambiguus dorsal division,951,,/997/8/343/1065/354/370/135/939/,2183877720,8690
951,AMBv,17,FFB3D9,7,FALSE,734881840,1,951,3,143,,,1,135,Nucleus ambiguus ventral division,952,,/997/8/343/1065/354/370/135/143/,1830643471,8690
952,DMX,104,FFB3D9,6,FALSE,734881840,1,952,3,839,,,1,370,Dorsal motor nucleus of the vagus nerve,953,,/997/8/343/1065/354/370/839/,1434245940,8690
953,ECO,110,FFB3D9,6,FALSE,734881840,1,953,3,887,,,1,370,Efferent cochlear group,954,,/997/8/343/1065/354/370/887/,2312383346,8690
954,GRN,130,FFB3D9,6,FALSE,734881840,1,954,3,1048,,,1,370,Gigantocellular reticular nucleus,955,,/997/8/343/1065/354/370/1048/,3365807362,8690
955,ICB,470,FFB3D9,6,FALSE,734881840,1,955,3,372,,,1,370,Infracerebellar nucleus,956,,/997/8/343/1065/354/370/372/,7302009,8690
956,IO,151,FFB3D9,6,FALSE,734881840,1,956,3,83,,,1,370,Inferior olivary complex,957,,/997/8/343/1065/354/370/83/,2657411510,8690
957,IRN,865,FFB3D9,6,FALSE,734881840,1,957,3,136,,,1,370,Intermediate reticular nucleus,958,,/997/8/343/1065/354/370/136/,484077622,8690
958,ISN,154,FFB3D9,6,FALSE,734881840,1,958,3,106,,,1,370,Inferior salivatory nucleus,959,,/997/8/343/1065/354/370/106/,2611456062,8690
959,LIN,166,FFB3D9,6,FALSE,734881840,1,959,3,203,,,1,370,Linear nucleus of the medulla,960,,/997/8/343/1065/354/370/203/,311698439,8690
960,LRN,170,FFB3D9,6,FALSE,734881840,1,960,3,235,,,1,370,Lateral reticular nucleus,961,,/997/8/343/1065/354/370/235/,1748300472,8690
961,LRNm,826,FFB3D9,7,FALSE,734881840,1,961,3,955,,,1,235,Lateral reticular nucleus magnocellular part,962,,/997/8/343/1065/354/370/235/955/,68562325,8690
962,LRNp,827,FFB3D9,7,FALSE,734881840,1,962,3,963,,,1,235,Lateral reticular nucleus parvicellular part,963,,/997/8/343/1065/354/370/235/963/,910771600,8690
963,MARN,179,FFB3D9,6,FALSE,734881840,1,963,3,307,,,1,370,Magnocellular reticular nucleus,964,,/997/8/343/1065/354/370/307/,1658667243,8690
964,MDRN,190,FFB3D9,6,FALSE,734881840,1,964,3,395,,,1,370,Medullary reticular nucleus,965,,/997/8/343/1065/354/370/395/,90062647,8690
965,MDRNd,844,FFB3D9,7,FALSE,734881840,1,965,3,1098,,,1,395,Medullary reticular nucleus dorsal part,966,,/997/8/343/1065/354/370/395/1098/,2459648443,8690
966,MDRNv,845,FFB3D9,7,FALSE,734881840,1,966,3,1107,,,1,395,Medullary reticular nucleus ventral part,967,,/997/8/343/1065/354/370/395/1107/,4055979044,8690
967,PARN,247,FFB3D9,6,FALSE,734881840,1,967,3,852,,,1,370,Parvicellular reticular nucleus,968,,/997/8/343/1065/354/370/852/,3605828329,8690
968,PAS,248,FFB3D9,6,FALSE,734881840,1,968,3,859,,,1,370,Parasolitary nucleus,969,,/997/8/343/1065/354/370/859/,2326551911,8690
969,PGRN,258,FFB3D9,6,FALSE,734881840,1,969,3,938,,,1,370,Paragigantocellular reticular nucleus,970,,/997/8/343/1065/354/370/938/,4192283845,8690
970,PGRNd,828,FFB3D9,7,FALSE,734881840,1,970,3,970,,,1,938,Paragigantocellular reticular nucleus dorsal part,971,,/997/8/343/1065/354/370/938/970/,33977280,8690
971,PGRNl,829,FFB3D9,7,FALSE,734881840,1,971,3,978,,,1,938,Paragigantocellular reticular nucleus lateral part,972,,/997/8/343/1065/354/370/938/978/,3947319470,8690
972,PHY,443,FFB3D9,6,FALSE,734881840,1,972,3,154,,,1,370,Perihypoglossal nuclei,973,,/997/8/343/1065/354/370/154/,2963771227,8690
973,NIS,444,FFB3D9,7,FALSE,734881840,1,973,3,161,,,1,154,Nucleus intercalatus,974,,/997/8/343/1065/354/370/154/161/,66776727,8690
974,NR,446,FFB3D9,7,FALSE,734881840,1,974,3,177,,,1,154,Nucleus of Roller,975,,/997/8/343/1065/354/370/154/177/,2483747197,8690
975,PRP,445,FFB3D9,7,FALSE,734881840,1,975,3,169,,,1,154,Nucleus prepositus,976,,/997/8/343/1065/354/370/154/169/,2889042614,8690
976,PMR,265,FFB3D9,6,FALSE,734881840,1,976,3,995,,,1,370,Paramedian reticular nucleus,977,,/997/8/343/1065/354/370/995/,1727467162,8690
977,PPY,274,FFB3D9,6,FALSE,734881840,1,977,3,1069,,,1,370,Parapyramidal nucleus,978,,/997/8/343/1065/354/370/1069/,4065444564,8690
978,PPYd,447,FFB3D9,7,FALSE,734881840,1,978,3,185,,,1,1069,Parapyramidal nucleus deep part,979,,/997/8/343/1065/354/370/1069/185/,3839043545,8690
979,PPYs,448,FFB3D9,7,FALSE,734881840,1,979,3,193,,,1,1069,Parapyramidal nucleus superficial part,980,,/997/8/343/1065/354/370/1069/193/,419402085,8690
980,VNC,370,FFB3D9,6,FALSE,734881840,1,980,3,701,,,1,370,Vestibular nuclei,981,,/997/8/343/1065/354/370/701/,2805025276,8690
981,LAV,450,FFB3D9,7,FALSE,734881840,1,981,3,209,,,1,701,Lateral vestibular nucleus,982,,/997/8/343/1065/354/370/701/209/,2027918559,8690
982,MV,449,FFB3D9,7,FALSE,734881840,1,982,3,202,,,1,701,Medial vestibular nucleus,983,,/997/8/343/1065/354/370/701/202/,2935119484,8690
983,SPIV,452,FFB3D9,7,FALSE,734881840,1,983,3,225,,,1,701,Spinal vestibular nucleus,984,,/997/8/343/1065/354/370/701/225/,3627168871,8690
984,SUV,451,FFB3D9,7,FALSE,734881840,1,984,3,217,,,1,701,Superior vestibular nucleus,985,,/997/8/343/1065/354/370/701/217/,1654500180,8690
985,x,378,FFB3D9,6,FALSE,734881840,1,985,3,765,,,1,370,Nucleus x,986,,/997/8/343/1065/354/370/765/,1096772000,8690
986,XII,379,FFB3D9,6,FALSE,734881840,1,986,3,773,,,1,370,Hypoglossal nucleus,987,,/997/8/343/1065/354/370/773/,2567805299,8690
987,y,380,FFB3D9,6,FALSE,734881840,1,987,3,781,,,1,370,Nucleus y,988,,/997/8/343/1065/354/370/781/,911759670,8690
988,INV,150,FFB3D9,6,FALSE,734881840,1,988,3,76,,,1,370,Interstitial nucleus of the vestibular nerve,989,,/997/8/343/1065/354/370/76/,1070920716,8690
989,MY-sat,188,FFC6E2,5,FALSE,734881840,1,989,3,379,,,1,354,Medulla behavioral state related,990,,/997/8/343/1065/354/379/,492266850,8690
990,RM,308,FFC6E2,6,FALSE,734881840,1,990,3,206,,,1,379,Nucleus raphe magnus,991,,/997/8/343/1065/354/379/206/,2906210024,8690
991,RPA,311,FFC6E2,6,FALSE,734881840,1,991,3,230,,,1,379,Nucleus raphe pallidus,992,,/997/8/343/1065/354/379/230/,2034543671,8690
992,RO,310,FFC6E2,6,FALSE,734881840,1,992,3,222,,,1,379,Nucleus raphe obscurus,993,,/997/8/343/1065/354/379/222/,2676196695,8690
993,CB,63,F0F080,2,FALSE,734881840,1,993,3,512,,,1,8,Cerebellum,994,,/997/8/512/,4069546324,8690
994,CBX,65,F0F080,3,FALSE,734881840,1,994,3,528,,,1,512,Cerebellar cortex,995,,/997/8/512/528/,1183639712,8690
995,VERM,363,FFFC91,4,FALSE,734881840,1,995,3,645,,,1,528,Vermal regions,996,,/997/8/512/528/645/,210800080,8690
996,LING,396,FFFC91,5,FALSE,734881840,1,996,3,912,,,1,645,Lingula (I),997,,/997/8/512/528/645/912/,1157192956,8690
997,LINGmo,,FFFC91,6,FALSE,734881840,1,997,3,10707,,,1,912,Lingula (I) molecular layer,998,,/997/8/512/528/645/912/10707/,3473711823,8690
998,LINGpu,,FFFC91,6,FALSE,734881840,1,998,3,10706,,,1,912,Lingula (I) Purkinje layer,999,,/997/8/512/528/645/912/10706/,3462350943,8690
999,LINGgr,,ECE754,6,FALSE,734881840,1,999,3,10705,,,1,912,Lingula (I) granular layer,1000,,/997/8/512/528/645/912/10705/,2610021579,8690
1000,CENT,397,FFFC91,5,FALSE,734881840,1,1000,3,920,,,1,645,Central lobule,1001,,/997/8/512/528/645/920/,3534428959,8690
1001,CENT2,404,FFFC91,6,FALSE,734881840,1,1001,3,976,,,1,920,Lobule II,1002,,/997/8/512/528/645/920/976/,3597550065,8690
1002,CENT2mo,,FFFC91,7,FALSE,734881840,1,1002,3,10710,,,1,976,Lobule II molecular layer,1003,,/997/8/512/528/645/920/976/10710/,2316780061,8690
1003,CENT2pu,,FFFC91,7,FALSE,734881840,1,1003,3,10709,,,1,976,Lobule II Purkinje layer,1004,,/997/8/512/528/645/920/976/10709/,182710130,8690
1004,CENT2gr,,ECE754,7,FALSE,734881840,1,1004,3,10708,,,1,976,Lobule II granular layer,1005,,/997/8/512/528/645/920/976/10708/,1596810214,8690
1005,CENT3,405,FFFC91,6,FALSE,734881840,1,1005,3,984,,,1,920,Lobule III,1006,,/997/8/512/528/645/920/984/,393132658,8690
1006,CENT3mo,,FFFC91,7,FALSE,734881840,1,1006,3,10713,,,1,984,Lobule III molecular layer,1007,,/997/8/512/528/645/920/984/10713/,2843540171,8690
1007,CENT3pu,,FFFC91,7,FALSE,734881840,1,1007,3,10712,,,1,984,Lobule III Purkinje layer,1008,,/997/8/512/528/645/920/984/10712/,3090974341,8690
1008,CENT3gr,,ECE754,7,FALSE,734881840,1,1008,3,10711,,,1,984,Lobule III granular layer,1009,,/997/8/512/528/645/920/984/10711/,3992062481,8690
1009,CUL,398,FFFC91,5,FALSE,734881840,1,1009,3,928,,,1,645,Culmen,1010,,/997/8/512/528/645/928/,2319676843,8690
1010,CUL4,406,FFFC91,6,FALSE,734881840,1,1010,3,992,,,1,928,Lobule IV,1011,,/997/8/512/528/645/928/992/,1533430788,8690
1011,CUL4mo,,FFFC91,7,FALSE,734881840,1,1011,3,10716,,,1,992,Lobule IV molecular layer,1012,,/997/8/512/528/645/928/992/10716/,1539631285,8690
1012,CUL4pu,,FFFC91,7,FALSE,734881840,1,1012,3,10715,,,1,992,Lobule IV Purkinje layer,1013,,/997/8/512/528/645/928/992/10715/,1647228630,8690
1013,CUL4gr,,ECE754,7,FALSE,734881840,1,1013,3,10714,,,1,992,Lobule IV granular layer,1014,,/997/8/512/528/645/928/992/10714/,937441858,8690
1014,CUL5,407,FFFC91,6,FALSE,734881840,1,1014,3,1001,,,1,928,Lobule V,1015,,/997/8/512/528/645/928/1001/,981492794,8690
1015,CUL5mo,,FFFC91,7,FALSE,734881840,1,1015,3,10719,,,1,1001,Lobule V molecular layer,1016,,/997/8/512/528/645/928/1001/10719/,3910893890,8690
1016,CUL5pu,,FFFC91,7,FALSE,734881840,1,1016,3,10718,,,1,1001,Lobule V Purkinje layer,1017,,/997/8/512/528/645/928/1001/10718/,5007727,8690
1017,CUL5gr,,ECE754,7,FALSE,734881840,1,1017,3,10717,,,1,1001,Lobule V granular layer,1018,,/997/8/512/528/645/928/1001/10717/,1434641915,8690
1018,CUL4 5,843,FFFC91,6,FALSE,734881840,1,1018,3,1091,,,1,928,Lobules IV-V,1019,,/997/8/512/528/645/928/1091/,3691274609,8690
1019,CUL4 5mo,,FFFC91,7,FALSE,734881840,1,1019,3,10722,,,1,1091,Lobules IV-V molecular layer,1020,,/997/8/512/528/645/928/1091/10722/,983212771,8690
1020,CUL4 5pu,,FFFC91,7,FALSE,734881840,1,1020,3,10721,,,1,1091,Lobules IV-V Purkinje layer,1021,,/997/8/512/528/645/928/1091/10721/,1469788936,8690
1021,CUL4 5gr,,ECE754,7,FALSE,734881840,1,1021,3,10720,,,1,1091,Lobules IV-V granular layer,1022,,/997/8/512/528/645/928/1091/10720/,39174044,8690
1022,DEC,399,FFFC91,5,FALSE,734881840,1,1022,3,936,,,1,645,Declive (VI),1023,,/997/8/512/528/645/936/,1592716230,8690
1023,DECmo,,FFFC91,6,FALSE,734881840,1,1023,3,10725,,,1,936,Declive (VI) molecular layer,1024,,/997/8/512/528/645/936/10725/,1587631392,8690
1024,DECpu,,FFFC91,6,FALSE,734881840,1,1024,3,10724,,,1,936,Declive (VI) Purkinje layer,1025,,/997/8/512/528/645/936/10724/,130297873,8690
1025,DECgr,,ECE754,6,FALSE,734881840,1,1025,3,10723,,,1,936,Declive (VI) granular layer,1026,,/997/8/512/528/645/936/10723/,1376435333,8690
1026,FOTU,400,FFFC91,5,FALSE,734881840,1,1026,3,944,,,1,645,Folium-tuber vermis (VII),1027,,/997/8/512/528/645/944/,1120315048,8690
1027,FOTUmo,,FFFC91,6,FALSE,734881840,1,1027,3,10728,,,1,944,Folium-tuber vermis (VII) molecular layer,1028,,/997/8/512/528/645/944/10728/,2702663346,8690
1028,FOTUpu,,FFFC91,6,FALSE,734881840,1,1028,3,10727,,,1,944,Folium-tuber vermis (VII) Purkinje layer,1029,,/997/8/512/528/645/944/10727/,3198538440,8690
1029,FOTUgr,,ECE754,6,FALSE,734881840,1,1029,3,10726,,,1,944,Folium-tuber vermis (VII) granular layer,1030,,/997/8/512/528/645/944/10726/,3949682268,8690
1030,PYR,401,FFFC91,5,FALSE,734881840,1,1030,3,951,,,1,645,Pyramus (VIII),1031,,/997/8/512/528/645/951/,1195853048,8690
1031,PYRmo,,FFFC91,6,FALSE,734881840,1,1031,3,10731,,,1,951,Pyramus (VIII) molecular layer,1032,,/997/8/512/528/645/951/10731/,3458346904,8690
1032,PYRpu,,FFFC91,6,FALSE,734881840,1,1032,3,10730,,,1,951,Pyramus (VIII) Purkinje layer,1033,,/997/8/512/528/645/951/10730/,1000544542,8690
1033,PYRgr,,ECE754,6,FALSE,734881840,1,1033,3,10729,,,1,951,Pyramus (VIII) granular layer,1034,,/997/8/512/528/645/951/10729/,1852675466,8690
1034,UVU,402,FFFC91,5,FALSE,734881840,1,1034,3,957,,,1,645,Uvula (IX),1035,,/997/8/512/528/645/957/,3218909973,8690
1035,UVUmo,,FFFC91,6,FALSE,734881840,1,1035,3,10734,,,1,957,Uvula (IX) molecular layer,1036,,/997/8/512/528/645/957/10734/,276896234,8690
1036,UVUpu,,FFFC91,6,FALSE,734881840,1,1036,3,10733,,,1,957,Uvula (IX) Purkinje layer,1037,,/997/8/512/528/645/957/10733/,587968243,8690
1037,UVUgr,,ECE754,6,FALSE,734881840,1,1037,3,10732,,,1,957,Uvula (IX) granular layer,1038,,/997/8/512/528/645/957/10732/,1992630887,8690
1038,NOD,403,FFFC91,5,FALSE,734881840,1,1038,3,968,,,1,645,Nodulus (X),1039,,/997/8/512/528/645/968/,626869262,8690
1039,NODmo,,FFFC91,6,FALSE,734881840,1,1039,3,10737,,,1,968,Nodulus (X) molecular layer,1040,,/997/8/512/528/645/968/10737/,3288502643,8690
1040,NODpu,,FFFC91,6,FALSE,734881840,1,1040,3,10736,,,1,968,Nodulus (X) Purkinje layer,1041,,/997/8/512/528/645/968/10736/,464770448,8690
1041,NODgr,,ECE754,6,FALSE,734881840,1,1041,3,10735,,,1,968,Nodulus (X) granular layer,1042,,/997/8/512/528/645/968/10735/,1316837636,8690
1042,HEM,133,FFFC91,4,FALSE,734881840,1,1042,3,1073,,,1,528,Hemispheric regions,1043,,/997/8/512/528/1073/,697387705,8690
1043,SIM,408,FFFC91,5,FALSE,734881840,1,1043,3,1007,,,1,1073,Simple lobule,1044,,/997/8/512/528/1073/1007/,3723950850,8690
1044,SIMmo,,FFFC91,6,FALSE,734881840,1,1044,3,10674,,,1,1007,Simple lobule molecular layer,1045,,/997/8/512/528/1073/1007/10674/,4097504869,8690
1045,SIMpu,,FFFC91,6,FALSE,734881840,1,1045,3,10673,,,1,1007,Simple lobule Purkinje layer,1046,,/997/8/512/528/1073/1007/10673/,2519411327,8690
1046,SIMgr,,ECE754,6,FALSE,734881840,1,1046,3,10672,,,1,1007,Simple lobule granular layer,1047,,/997/8/512/528/1073/1007/10672/,3286607595,8690
1047,AN,409,FFFC91,5,FALSE,734881840,1,1047,3,1017,,,1,1073,Ansiform lobule,1048,,/997/8/512/528/1073/1017/,3221901529,8690
1048,ANcr1,414,FFFC91,6,FALSE,734881840,1,1048,3,1056,,,1,1017,Crus 1,1049,,/997/8/512/528/1073/1017/1056/,1964034289,8690
1049,ANcr1mo,,FFFC91,7,FALSE,734881840,1,1049,3,10677,,,1,1056,Crus 1 molecular layer,1050,,/997/8/512/528/1073/1017/1056/10677/,1036534048,8690
1050,ANcr1pu,,FFFC91,7,FALSE,734881840,1,1050,3,10676,,,1,1056,Crus 1 Purkinje layer,1051,,/997/8/512/528/1073/1017/1056/10676/,1757210892,8690
1051,ANcr1gr,,ECE754,7,FALSE,734881840,1,1051,3,10675,,,1,1056,Crus 1 granular layer,1052,,/997/8/512/528/1073/1017/1056/10675/,1030907288,8690
1052,ANcr2,415,FFFC91,6,FALSE,734881840,1,1052,3,1064,,,1,1017,Crus 2,1053,,/997/8/512/528/1073/1017/1064/,3961100619,8690
1053,ANcr2mo,,FFFC91,7,FALSE,734881840,1,1053,3,10680,,,1,1064,Crus 2 molecular layer,1054,,/997/8/512/528/1073/1017/1064/10680/,1850874532,8690
1054,ANcr2pu,,FFFC91,7,FALSE,734881840,1,1054,3,10679,,,1,1064,Crus 2 Purkinje layer,1055,,/997/8/512/528/1073/1017/1064/10679/,1098145278,8690
1055,ANcr2gr,,ECE754,7,FALSE,734881840,1,1055,3,10678,,,1,1064,Crus 2 granular layer,1056,,/997/8/512/528/1073/1017/1064/10678/,347787626,8690
1056,PRM,410,FFFC91,5,FALSE,734881840,1,1056,3,1025,,,1,1073,Paramedian lobule,1057,,/997/8/512/528/1073/1025/,2367515256,8690
1057,PRMmo,,FFFC91,6,FALSE,734881840,1,1057,3,10683,,,1,1025,Paramedian lobule molecular layer,1058,,/997/8/512/528/1073/1025/10683/,636299035,8690
1058,PRMpu,,FFFC91,6,FALSE,734881840,1,1058,3,10682,,,1,1025,Paramedian lobule Purkinje layer,1059,,/997/8/512/528/1073/1025/10682/,4204635611,8690
1059,PRMgr,,ECE754,6,FALSE,734881840,1,1059,3,10681,,,1,1025,Paramedian lobule granular layer,1060,,/997/8/512/528/1073/1025/10681/,2941462863,8690
1060,COPY,411,FFFC91,5,FALSE,734881840,1,1060,3,1033,,,1,1073,Copula pyramidis,1061,,/997/8/512/528/1073/1033/,2916242466,8690
1061,COPYmo,,FFFC91,6,FALSE,734881840,1,1061,3,10686,,,1,1033,Copula pyramidis molecular layer,1062,,/997/8/512/528/1073/1033/10686/,536021991,8690
1062,COPYpu,,FFFC91,6,FALSE,734881840,1,1062,3,10685,,,1,1033,Copula pyramidis Purkinje layer,1063,,/997/8/512/528/1073/1033/10685/,1373673402,8690
1063,COPYgr,,ECE754,6,FALSE,734881840,1,1063,3,10684,,,1,1033,Copula pyramidis granular layer,1064,,/997/8/512/528/1073/1033/10684/,70130478,8690
1064,PFL,412,FFFC91,5,FALSE,734881840,1,1064,3,1041,,,1,1073,Paraflocculus,1065,,/997/8/512/528/1073/1041/,775625608,8690
1065,PFLmo,,FFFC91,6,FALSE,734881840,1,1065,3,10689,,,1,1041,Paraflocculus molecular layer,1066,,/997/8/512/528/1073/1041/10689/,2192132592,8690
1066,PFLpu,,FFFC91,6,FALSE,734881840,1,1066,3,10688,,,1,1041,Paraflocculus Purkinje layer,1067,,/997/8/512/528/1073/1041/10688/,3654627135,8690
1067,PFLgr,,ECE754,6,FALSE,734881840,1,1067,3,10687,,,1,1041,Paraflocculus granular layer,1068,,/997/8/512/528/1073/1041/10687/,2350621611,8690
1068,FL,413,FFFC91,5,FALSE,734881840,1,1068,3,1049,,,1,1073,Flocculus,1069,,/997/8/512/528/1073/1049/,1738627181,8690
1069,FLmo,,FFFC91,6,FALSE,734881840,1,1069,3,10692,,,1,1049,Flocculus molecular layer,1070,,/997/8/512/528/1073/1049/10692/,1260681159,8690
1070,FLpu,,FFFC91,6,FALSE,734881840,1,1070,3,10691,,,1,1049,Flocculus Purkinje layer,1071,,/997/8/512/528/1073/1049/10691/,1489739340,8690
1071,FLgr,,ECE754,6,FALSE,734881840,1,1071,3,10690,,,1,1049,Flocculus granular layer,1072,,/997/8/512/528/1073/1049/10690/,218436312,8690
1072,CBXmo,1142,FFFC91,4,FALSE,734881840,1,1072,3,1144,,,1,528,Cerebellar cortex molecular layer,1073,,/997/8/512/528/1144/,2797331721,8690
1073,CBXpu,1143,FFFC91,4,FALSE,734881840,1,1073,3,1145,,,1,528,Cerebellar cortex Purkinje layer,1074,,/997/8/512/528/1145/,2145022156,8690
1074,CBXgr,1141,ECE754,4,FALSE,734881840,1,1074,3,1143,,,1,528,Cerebellar cortex granular layer,1075,,/997/8/512/528/1143/,706018392,8690
1075,CBN,64,F0F080,3,FALSE,734881840,1,1075,3,519,,,1,512,Cerebellar nuclei,1076,,/997/8/512/519/,1080202909,8690
1076,FN,123,FFFDBC,4,FALSE,734881840,1,1076,3,989,,,1,519,Fastigial nucleus,1077,,/997/8/512/519/989/,960199658,8690
1077,IP,152,FFFDBC,4,FALSE,734881840,1,1077,3,91,,,1,519,Interposed nucleus,1078,,/997/8/512/519/91/,3559061393,8690
1078,DN,105,FFFDBC,4,FALSE,734881840,1,1078,3,846,,,1,519,Dentate nucleus,1079,,/997/8/512/519/846/,928321645,8690
1079,fiber tracts,691,CCCCCC,1,FALSE,734881840,1,1079,3,1009,,,1,997,fiber tracts,1080,,/997/1009/,771268094,8690
1080,cm,686,CCCCCC,2,FALSE,734881840,1,1080,3,967,,,1,1009,cranial nerves,1081,,/997/1009/967/,1191830544,8690
1081,tn,676,CCCCCC,3,FALSE,734881840,1,1081,3,885,,,1,967,terminal nerve,1082,,/997/1009/967/885/,3037669130,8690
1082,von,684,CCCCCC,3,FALSE,734881840,1,1082,3,949,,,1,967,vomeronasal nerve,1083,,/997/1009/967/949/,277092608,8690
1083,In,670,CCCCCC,3,FALSE,734881840,1,1083,3,840,,,1,967,olfactory nerve,1084,,/997/1009/967/840/,1727601264,8690
1084,onl,692,CCCCCC,4,FALSE,734881840,1,1084,3,1016,,,1,840,olfactory nerve layer of main olfactory bulb,1085,,/997/1009/967/840/1016/,3450858286,8690
1085,lotg,568,CCCCCC,4,FALSE,734881840,1,1085,3,21,,,1,840,lateral olfactory tract general,1086,,/997/1009/967/840/21/,2601931165,8690
1086,lot,507,CCCCCC,5,FALSE,734881840,1,1086,3,665,,,1,21,lateral olfactory tract body,1087,,/997/1009/967/840/21/665/,2791586724,8690
1087,lotd,491,CCCCCC,5,FALSE,734881840,1,1087,3,538,,,1,21,dorsal limb,1088,,/997/1009/967/840/21/538/,2177072245,8690
1088,aolt,481,CCCCCC,5,FALSE,734881840,1,1088,3,459,,,1,21,accessory olfactory tract,1089,,/997/1009/967/840/21/459/,1866105457,8690
1089,aco,536,CCCCCC,4,FALSE,734881840,1,1089,3,900,,,1,840,anterior commissure olfactory limb,1090,,/997/1009/967/840/900/,1365430169,8690
1090,IIn,671,CCCCCC,3,FALSE,734881840,1,1090,3,848,,,1,967,optic nerve,1091,,/997/1009/967/848/,3100185865,8690
1091,aot,533,CCCCCC,4,FALSE,734881840,1,1091,3,876,,,1,848,accessory optic tract,1092,,/997/1009/967/848/876/,2019784696,8690
1092,bsc,538,CCCCCC,4,FALSE,734881840,1,1092,3,916,,,1,848,brachium of the superior colliculus,1093,,/997/1009/967/848/916/,2637319906,8690
1093,csc,607,CCCCCC,4,FALSE,734881840,1,1093,3,336,,,1,848,superior colliculus commissure,1094,,/997/1009/967/848/336/,4201356620,8690
1094,och,580,CCCCCC,4,FALSE,734881840,1,1094,3,117,,,1,848,optic chiasm,1095,,/997/1009/967/848/117/,1585611786,8690
1095,opt,581,CCCCCC,4,FALSE,734881840,1,1095,3,125,,,1,848,optic tract,1096,,/997/1009/967/848/125/,473050819,8690
1096,ttp,610,CCCCCC,4,FALSE,734881840,1,1096,3,357,,,1,848,tectothalamic pathway,1097,,/997/1009/967/848/357/,2212800702,8690
1097,IIIn,669,CCCCCC,3,FALSE,734881840,1,1097,3,832,,,1,967,oculomotor nerve,1098,,/997/1009/967/832/,4065434170,8690
1098,mlf,573,CCCCCC,4,FALSE,734881840,1,1098,3,62,,,1,832,medial longitudinal fascicle,1099,,/997/1009/967/832/62/,2996842461,8690
1099,pc,585,CCCCCC,4,FALSE,734881840,1,1099,3,158,,,1,832,posterior commissure,1100,,/997/1009/967/832/158/,4129046125,8690
1100,IVn,679,CCCCCC,3,FALSE,734881840,1,1100,3,911,,,1,967,trochlear nerve,1101,,/997/1009/967/911/,1219326126,8690
1101,IVd,613,CCCCCC,4,FALSE,734881840,1,1101,3,384,,,1,911,trochlear nerve decussation,1102,,/997/1009/967/911/384/,2082477936,8690
1102,VIn,654,CCCCCC,3,FALSE,734881840,1,1102,3,710,,,1,967,abducens nerve,1103,,/997/1009/967/710/,12381790,8690
1103,Vn,678,CCCCCC,3,FALSE,734881840,1,1103,3,901,,,1,967,trigeminal nerve,1104,,/997/1009/967/901/,3826678836,8690
1104,moV,577,CCCCCC,4,FALSE,734881840,1,1104,3,93,,,1,901,motor root of the trigeminal nerve,1105,,/997/1009/967/901/93/,511291358,8690
1105,sV,594,CCCCCC,4,FALSE,734881840,1,1105,3,229,,,1,901,sensory root of the trigeminal nerve,1106,,/997/1009/967/901/229/,1119694834,8690
1106,mtV,512,CCCCCC,5,FALSE,734881840,1,1106,3,705,,,1,229,midbrain tract of the trigeminal nerve,1107,,/997/1009/967/901/229/705/,1926814004,8690
1107,sptV,523,CCCCCC,5,FALSE,734881840,1,1107,3,794,,,1,229,spinal tract of the trigeminal nerve,1108,,/997/1009/967/901/229/794/,853181822,8690
1108,VIIn,665,CCCCCC,3,FALSE,734881840,1,1108,3,798,,,1,967,facial nerve,1109,,/997/1009/967/798/,2302244085,8690
1109,iVIIn,565,CCCCCC,4,FALSE,734881840,1,1109,3,1131,,,1,798,intermediate nerve,1110,,/997/1009/967/798/1131/,2336161075,8690
1110,gVIIn,563,CCCCCC,4,FALSE,734881840,1,1110,3,1116,,,1,798,genu of the facial nerve,1111,,/997/1009/967/798/1116/,3232359188,8690
1111,VIIIn,682,CCCCCC,3,FALSE,734881840,1,1111,3,933,,,1,967,vestibulocochlear nerve,1112,,/997/1009/967/933/,3849290809,8690
1112,cvb,558,CCCCCC,4,FALSE,734881840,1,1112,3,1076,,,1,933,efferent cochleovestibular bundle,1113,,/997/1009/967/933/1076/,4075971237,8690
